no,concept_code,concept_name,concept_synonym,domain_id,matchScore_a,targetConceptId_a,targetConceptName_a,targetVocabularyId_a,targetDomainId_a,targetStandardConcept_a,targetChildCount_a,targetParentCount_a,targetConceptClassId_a,targetConceptCode_a,targetValidStartDate_a,targetValidEndDate_a,matchScore_b,targetConceptId_b,targetConceptName_b,targetVocabularyId_b,targetDomainId_b,targetStandardConcept_b,targetChildCount_b,targetParentCount_b,targetConceptClassId_b,targetConceptCode_b,targetValidStartDate_b,targetValidEndDate_b,matchScore_fixed,targetConceptId_fixed,targetConceptName_fixed,targetVocabularyId_fixed,targetDomainId_fixed,targetStandardConcept_fixed,targetConceptClassId_fixed,targetConceptCode_fixed,targetValidStartDate_fixed,targetValidEndDate_fixed
983,A7746,"Body function decline group ADL 4-5, doctor 4· nursing 6 grade, Ratio of number of patient vs number of nurse 18: 1 Excess","신체기능저하군 ADL 4-5, 의사4·간호6등급 환자수대간호사수비18:1초과",Procedure,0.233228132,4154551,Activities of daily living management,SNOMED,Procedure,S,1,1,Procedure,370885003,19700101,20991231,0.215985507,4126495,Activities of daily living assessment,SNOMED,Procedure,S,11,2,Procedure,304492001,19700101,20991231,0.233228132,4154551,Activities of daily living management,SNOMED,Procedure,S,Procedure,370885003,19700101,20991231
984,A7747,"Body function decline group ADL 4-5, doctor 4· nursing 7 grade, Ratio of number of patient vs number of nurse 18: 1 Excess","신체기능저하군 ADL 4-5, 의사4·간호7등급 환자수대간호사수비18:1초과",Procedure,0.231837749,4154551,Activities of daily living management,SNOMED,Procedure,S,1,1,Procedure,370885003,19700101,20991231,0.214926928,4126495,Activities of daily living assessment,SNOMED,Procedure,S,11,2,Procedure,304492001,19700101,20991231,0.231837749,4154551,Activities of daily living management,SNOMED,Procedure,S,Procedure,370885003,19700101,20991231
985,A7750,"Body function decline group ADL 4-5, doctor 5· nursing 1-5 grade, Ratio of number of patient vs number of nurse 18: 1 Excess","신체기능저하군 ADL 4-5, 의사5·간호1-5등급 환자수대간호사수비18:1초과",Procedure,0.227983594,4154551,Activities of daily living management,SNOMED,Procedure,S,1,1,Procedure,370885003,19700101,20991231,0.211850315,4126495,Activities of daily living assessment,SNOMED,Procedure,S,11,2,Procedure,304492001,19700101,20991231,0.227983594,4154551,Activities of daily living management,SNOMED,Procedure,S,Procedure,370885003,19700101,20991231
986,A7756,"Body function decline group ADL 4-5, doctor 5· nursing 6 grade, Ratio of number of patient vs number of nurse 18: 1 Excess","신체기능저하군 ADL 4-5, 의사5·간호6등급 환자수대간호사수비18:1초과",Procedure,0.233477831,4154551,Activities of daily living management,SNOMED,Procedure,S,1,1,Procedure,370885003,19700101,20991231,0.216180533,4126495,Activities of daily living assessment,SNOMED,Procedure,S,11,2,Procedure,304492001,19700101,20991231,0.233477831,4154551,Activities of daily living management,SNOMED,Procedure,S,Procedure,370885003,19700101,20991231
987,A7757,"Body function decline group ADL 4-5, doctor 5· nursing 7 grade, Ratio of number of patient vs number of nurse 18: 1 Excess","신체기능저하군 ADL 4-5, 의사5·간호7등급 환자수대간호사수비18:1초과",Procedure,0.232083008,4154551,Activities of daily living management,SNOMED,Procedure,S,1,1,Procedure,370885003,19700101,20991231,0.215119094,4126495,Activities of daily living assessment,SNOMED,Procedure,S,11,2,Procedure,304492001,19700101,20991231,0.232083008,4154551,Activities of daily living management,SNOMED,Procedure,S,Procedure,370885003,19700101,20991231
988,A7790,"Body function decline group ADL 4-5, doctor 1 (number of specialist 50% or more)· nursing 1-5 grade, Ratio of number of patient vs number of nurse 18: 1 Excess","신체기능저하군 ADL 4-5, 의사1(전문의수50%이상)·간호1-5등급 환자수대간호사수비18:1초과",Procedure,0.216436714,4154551,Activities of daily living management,SNOMED,Procedure,S,1,1,Procedure,370885003,19700101,20991231,0.203880921,4126495,Activities of daily living assessment,SNOMED,Procedure,S,11,2,Procedure,304492001,19700101,20991231,0.216436714,4154551,Activities of daily living management,SNOMED,Procedure,S,Procedure,370885003,19700101,20991231
989,A7796,"Body function decline group ADL 4-5, doctor 1 (number of specialist 50% or more)· nursing 6 grade, Ratio of number of patient vs number of nurse 18: 2 Excess","신체기능저하군 ADL 4-5, 의사1(전문의수50%이상)·간호6등급 환자수대간호사수비18:1초과",Procedure,0.219361991,4154551,Activities of daily living management,SNOMED,Procedure,S,1,1,Procedure,370885003,19700101,20991231,0.205487132,4126495,Activities of daily living assessment,SNOMED,Procedure,S,11,2,Procedure,304492001,19700101,20991231,0.219361991,4154551,Activities of daily living management,SNOMED,Procedure,S,Procedure,370885003,19700101,20991231
990,A7797,"Body function decline group ADL 4-5, doctor 1 (number of specialist 50% or more)· nursing 7 grade, Ratio of number of patient vs number of nurse 18: 1 Excess","신체기능저하군 ADL 4-5, 의사1(전문의수50%이상)·간호7등급 환자수대간호사수비18:1초과",Procedure,0.21971406,4154551,Activities of daily living management,SNOMED,Procedure,S,1,1,Procedure,370885003,19700101,20991231,0.206606656,4126495,Activities of daily living assessment,SNOMED,Procedure,S,11,2,Procedure,304492001,19700101,20991231,0.21971406,4154551,Activities of daily living management,SNOMED,Procedure,S,Procedure,370885003,19700101,20991231
991,AB100,Inpatient Care,상급종합병원기본입원료,Procedure,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,1,1,Procedure,737481003,20180131,20991231,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,1,1,Procedure,737481003,20180131,20991231,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,Procedure,737481003,20180131,20991231
992,AB101,Inpatient Care,상급종합병원1등급간호관리료적용기본입원료,Procedure,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,1,1,Procedure,737481003,20180131,20991231,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,1,1,Procedure,737481003,20180131,20991231,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,Procedure,737481003,20180131,20991231
993,AB102,Inpatient Care,상급종합병원2등급간호관리료적용기본입원료,Procedure,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,1,1,Procedure,737481003,20180131,20991231,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,1,1,Procedure,737481003,20180131,20991231,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,Procedure,737481003,20180131,20991231
994,AB103,Inpatient Care,상급종합병원3등급간호관리료적용기본입원료,Procedure,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,1,1,Procedure,737481003,20180131,20991231,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,1,1,Procedure,737481003,20180131,20991231,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,Procedure,737481003,20180131,20991231
995,AB104,Inpatient Care,상급종합병원4등급간호관리료적용기본입원료,Procedure,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,1,1,Procedure,737481003,20180131,20991231,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,1,1,Procedure,737481003,20180131,20991231,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,Procedure,737481003,20180131,20991231
996,AB105,Inpatient Care,상급종합병원5등급간호관리료적용기본입원료,Procedure,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,1,1,Procedure,737481003,20180131,20991231,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,1,1,Procedure,737481003,20180131,20991231,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,Procedure,737481003,20180131,20991231
997,AB120,Inpatient Care,상급종합병원5인실입원료,Procedure,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,1,1,Procedure,737481003,20180131,20991231,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,1,1,Procedure,737481003,20180131,20991231,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,Procedure,737481003,20180131,20991231
998,AB121,Inpatient Care,상급종합병원1등급간호관리료적용5인실입원료,Procedure,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,1,1,Procedure,737481003,20180131,20991231,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,1,1,Procedure,737481003,20180131,20991231,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,Procedure,737481003,20180131,20991231
999,AB122,Inpatient Care,상급종합병원2등급간호관리료적용5인실입원료,Procedure,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,1,1,Procedure,737481003,20180131,20991231,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,1,1,Procedure,737481003,20180131,20991231,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,Procedure,737481003,20180131,20991231
1000,AB123,Inpatient Care,상급종합병원3등급간호관리료적용5인실입원료,Procedure,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,1,1,Procedure,737481003,20180131,20991231,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,1,1,Procedure,737481003,20180131,20991231,0.79036504,42537843,Inpatient care management,SNOMED,Procedure,S,Procedure,737481003,20180131,20991231
1001,AB124,Inpatient Care,상급종합병원4등급간호관리료적용5인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,AB125,Inpatient Care,상급종합병원5등급간호관리료적용5인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,AB140,Inpatient Care,상급종합병원4인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,AB141,Inpatient Care,상급종합병원1등급간호관리료적용4인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,AB142,Inpatient Care,상급종합병원2등급간호관리료적용4인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,AB143,Inpatient Care,상급종합병원3등급간호관리료적용4인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,AB144,Inpatient Care,상급종합병원4등급간호관리료적용4인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,AB145,Inpatient Care,상급종합병원5등급간호관리료적용4인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,AB160,Inpatient Care,상급종합병원3인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,AB161,Inpatient Care,상급종합병원1등급간호관리료적용3인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,AB162,Inpatient Care,상급종합병원2등급간호관리료적용3인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,AB163,Inpatient Care,상급종합병원3등급간호관리료적용3인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,AB164,Inpatient Care,상급종합병원4등급간호관리료적용3인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,AB165,Inpatient Care,상급종합병원5등급간호관리료적용3인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,AB170,Inpatient Care,상급종합병원2인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,AB171,Inpatient Care,상급종합병원1등급간호관리료적용2인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,AB172,Inpatient Care,상급종합병원2등급간호관리료적용2인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,AB173,Inpatient Care,상급종합병원3등급간호관리료적용2인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,AB174,Inpatient Care,상급종합병원4등급간호관리료적용2인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,AB175,Inpatient Care,상급종합병원5등급간호관리료적용2인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,AB200,Inpatient Care,종합병원기본입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,AB201,Inpatient Care,종합병원1등급간호관리료적용기본입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,AB202,Inpatient Care,종합병원2등급간호관리료적용기본입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,AB203,Inpatient Care,종합병원3등급간호관리료적용기본입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,AB204,Inpatient Care,종합병원4등급간호관리료적용기본입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,AB205,Inpatient Care,종합병원5등급간호관리료적용기본입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,AB207,Inpatient Care,종합병원7등급간호관리료적용기본입원료-서울특별시및광역시구지역소재요양기관,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,AB217,Inpatient Care,"종합병원7등급간호관리료적용기본입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우",Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,AB220,Inpatient Care,종합병원5인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,AB221,Inpatient Care,종합병원1등급간호관리료적용5인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,AB222,Inpatient Care,종합병원2등급간호관리료적용5인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,AB223,Inpatient Care,종합병원3등급간호관리료적용5인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,AB224,Inpatient Care,종합병원4등급간호관리료적용5인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,AB225,Inpatient Care,종합병원5등급간호관리료적용5인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,AB227,Inpatient Care,종합병원7등급간호관리료적용5인실입원료-서울특별시및광역시구지역소재요양기관,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,AB237,Inpatient Care,"종합병원7등급간호관리료적용5인실입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우",Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,AB240,Inpatient Care,종합병원4인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,AB241,Inpatient Care,종합병원1등급간호관리료적용4인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,AB242,Inpatient Care,종합병원2등급간호관리료적용4인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,AB243,Inpatient Care,종합병원3등급간호관리료적용4인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,AB244,Inpatient Care,종합병원4등급간호관리료적용4인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,AB245,Inpatient Care,종합병원5등급간호관리료적용4인실입원료,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,AB247,Inpatient Care,종합병원7등급간호관리료적용4인실입원료-서울특별시및광역시구지역소재요양기관,Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,AB257,Inpatient Care,"종합병원7등급간호관리료적용4인실입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우",Procedure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
