source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
A1100,42364257,Korean EDI,"Medical care profound count 3-6, doctor 2· nursing 5 grade; 의료최고도 count 3-6, 의사2·간호5등급",4154551,SNOMED,1970-01-01,2099-12-31,NA
M0654,42364764,Korean EDI,"Radiofrequency Ablation of Arrhythmia (during atrial fibrillation ablation, linear ablation for cavotricuspid ishmus, CTI); 부정맥의고주파절제술(심방세동절제시 하대정맥-삼첨판륜 협부에 대한 선형절제술)",4049987,SNOMED,1970-01-01,2099-12-31,NA
M0850,42365450,Korean EDI,Artificial Ventilation [Endotracheal intubation fee Separate]- Up to 3 hours (using the high frequency vibration breathing mode in the neonatal intensive care unit); 인공호흡[기관내삽관료 별도]-3시간까지(신생아 중환자실에서 고빈도 진동 호흡모드 이용),NA,NA,NA,NA,NA
M0857,42366185,Korean EDI,Artificial Ventilation [Endotracheal intubation fee Separate]- More than 3 hours up to 8 hours (using the high frequency vibration breathing mode in the neonatal intensive care unit); 인공호흡[기관내삽관료 별도]-3시간을초과하여8시간까지(신생아 중환자실에서 고빈도 진동 호흡모드 이용),NA,NA,NA,NA,NA
M0858,42364403,Korean EDI,Artificial Ventilation [Endotracheal intubation fee Separate]- More than 8 hours up to 12 hours (using the high frequency vibration breathing mode in the neonatal intensive care unit); 인공호흡[기관내삽관료 별도]-8시간을초과하여12시간까지(신생아 중환자실에서 고빈도 진동 호흡모드 이용),NA,NA,NA,NA,NA
M0859,42362589,Korean EDI,Tracheal Intubation; 기관내삽관술-상후두기도유지기를 이용하여 시행한 경우,NA,NA,NA,NA,NA
M0860,42364669,Korean EDI,Artificial Ventilation [Endotracheal intubation fee Separate]- More than 12 hours per day (using the high frequency vibration breathing mode in the neonatal intensive care unit); 인공호흡[기관내삽관료 별도]-12시간초과1일당(신생아 중환자실에서 고빈도 진동 호흡모드 이용),NA,NA,NA,NA,NA
M1583,42357360,Korean EDI,Cardiopulmonary Resuscitation; (상급종합병원·종합병원)심폐소생술(15분까지),4232320,SNOMED,1970-01-01,2099-12-31,NA
M1584,42357381,Korean EDI,Cardiopulmonary Resuscitation; (상급종합병원·종합병원)심폐소생술(15분을초과하여30분까지),4232320,SNOMED,1970-01-01,2099-12-31,NA
M1585,42357397,Korean EDI,Cardiopulmonary Resuscitation; (상급종합병원·종합병원)심폐소생술(30분을초과하여45분까지),4232320,SNOMED,1970-01-01,2099-12-31,NA
M1586,42357412,Korean EDI,Cardiopulmonary Resuscitation; (상급종합병원·종합병원)심폐소생술(45분을초과하여60분까지),4232320,SNOMED,1970-01-01,2099-12-31,NA
M1587,42357450,Korean EDI,Cardiopulmonary Resuscitation; (상급종합병원·종합병원)심폐소생술(60분초과1일당),4232320,SNOMED,1970-01-01,2099-12-31,NA
M1660,42361477,Korean EDI,Prostate Arterial Embolization; 전립선동맥색전술,NA,NA,NA,NA,NA
M1661,42363904,Korean EDI,Embolization-Cerebral/Aneurysm/Assisted; 혈관색전술-뇌혈관[척추포함]-동맥류-보조물지지,NA,NA,NA,NA,NA
M1662,42366174,Korean EDI,Embolization-Cerebral/Aneurysm/Others; 혈관색전술-뇌혈관[척추포함]-동맥류-기타의경우,NA,NA,NA,NA,NA
M1663,42358131,Korean EDI,Embolization-Cerebral/Arteriovenous Malformation/Cerebral; 혈관색전술-뇌혈관[척추포함]-동정맥기형[동정맥루포함]-뇌혈관,NA,NA,NA,NA,NA
M1664,42364367,Korean EDI,Embolization-Cerebral/Arteriovenous Malformation/Dural Arteriovenous Fistula/Transarterial; 혈관색전술-뇌혈관[척추포함]-동정맥기형[동정맥루포함]-뇌경막동정맥루(동맥경유),46271005,SNOMED,2015-07-31,2099-12-31,NA
M1665,42358074,Korean EDI,Embolization-Cerebral/Arteriovenous Malformation/Dural Arteriovenous Fistula/Transvenous; 혈관색전술-뇌혈관[척추포함]-동정맥기형[동정맥루포함]-뇌경막동정맥루(정맥경유),46271008,SNOMED,2015-07-31,2099-12-31,NA
M1666,42364678,Korean EDI,Embolization-Cerebral/Arteriovenous Malformation/Caroticocavernous Fistula; 혈관색전술-뇌혈관[척추포함]-동정맥기형[동정맥루포함]-내경동맥해면동루,NA,NA,NA,NA,NA
M1667,42358117,Korean EDI,Embolization-Cerebral/Arteriovenous Malformation/Head And Neck; 혈관색전술-뇌혈관[척추포함]-동정맥기형[동정맥루포함]-두경부,NA,NA,NA,NA,NA
M1668,42358216,Korean EDI,Embolization-Cerebral/Arteriovenous Malformation/Spinal; 혈관색전술-뇌혈관[척추포함]-동정맥기형[동정맥루포함]-척추,NA,NA,NA,NA,NA
M1669,42358262,Korean EDI,Embolization-Cerebral/Arteriovenous Malformation/Spinal Dural; 혈관색전술-뇌혈관[척추포함]-동정맥기형[동정맥루포함]-척추경막,NA,NA,NA,NA,NA
M1671,42358339,Korean EDI,Embolization-Tumor/Brain; 혈관색전술-뇌혈관[척추포함]-종양-뇌에 화학요법제를 주입한 경우,NA,NA,NA,NA,NA
M1672,42364760,Korean EDI,Embolization-Tumor/Head And Neck; 혈관색전술-뇌혈관[척추포함]-종양-두경부에 화학요법제를 주입한 경우,NA,NA,NA,NA,NA
M1673,42358315,Korean EDI,Embolization-Tumor/Brain; 혈관색전술-뇌혈관[척추포함]-종양-뇌,NA,NA,NA,NA,NA
M1674,42338777,Korean EDI,Embolization-Tumor/Head And Neck; 혈관색전술-뇌혈관[척추포함]-종양-두경부,NA,NA,NA,NA,NA
M1675,42358395,Korean EDI,Embolization-Tumor/Spinal; 혈관색전술-뇌혈관[척추포함]-종양-척추,NA,NA,NA,NA,NA
M1771,42365945,Korean EDI,Percutaneous Drainage Catheter Exchang/Simple Puncture; 경피적경화술-단순천자법에의한것[두경부-낭종],NA,NA,NA,NA,NA
M1772,42362780,Korean EDI,Percutaneous Drainage Catheter Exchang/Simple Puncture; 경피적경화술-단순천자법에의한것[두경부-혈관기형],NA,NA,NA,NA,NA
M1773,42366389,Korean EDI,Percutaneous Drainage Catheter Exchang/Simple Puncture; 경피적경화술-단순천자법에의한것[두경부이외-낭종],NA,NA,NA,NA,NA
M1774,42361755,Korean EDI,Percutaneous Drainage Catheter Exchang/Simple Puncture; 경피적경화술-단순천자법에의한것[두경부이외-혈관기형],NA,NA,NA,NA,NA
M1775,42362847,Korean EDI,Percutaneous Drainage Catheter Exchang/Catheter Puncture; 경피적경화술-카테터천자법에의한것[두경부-낭종],NA,NA,NA,NA,NA
M1776,42362863,Korean EDI,Percutaneous Drainage Catheter Exchang/Catheter Puncture; 경피적경화술-카테터천자법에의한것[두경부-혈관기형],NA,NA,NA,NA,NA
M1777,42362892,Korean EDI,Percutaneous Drainage Catheter Exchang/Catheter Puncture; 경피적경화술-카테터천자법에의한것[두경부이외-낭종],NA,NA,NA,NA,NA
M1778,42364349,Korean EDI,Percutaneous Drainage Catheter Exchang/Catheter Puncture; 경피적경화술-카테터천자법에의한것[두경부이외-혈관기형],NA,NA,NA,NA,NA
M5830,42357332,Korean EDI,Transtracheal Catheter Insertion And Ventilation; 경피적기관카테터삽입및인공호흡[윤상갑상막천자를통한것],NA,NA,NA,NA,NA
M5850,42364723,Korean EDI,Artificial Ventilation; 인공호흡[기관내삽관료 별도]-3시간까지,4230167,SNOMED,1970-01-01,2099-12-31,NA
M5857,42365818,Korean EDI,Artificial Ventilation; 인공호흡[기관내삽관료별도]-3시간을초과하여8시간까지,4230167,SNOMED,1970-01-01,2099-12-31,NA
M5858,42353330,Korean EDI,Artificial Ventilation; 인공호흡[기관내삽관료별도]-8시간을초과하여12시간까지,4230167,SNOMED,1970-01-01,2099-12-31,NA
M5859,42360412,Korean EDI,Tracheal Intubation; 기관내삽관술,4013354,SNOMED,1970-01-01,2099-12-31,NA
M5860,42362264,Korean EDI,Artificial Ventilation; 인공호흡[기관내삽관료별도]-12시간초과1일당,4230167,SNOMED,1970-01-01,2099-12-31,NA
M5873,42356906,Korean EDI,Cardiopulmonary Resuscitation; 심폐소생술(15분까지),4232320,SNOMED,1970-01-01,2099-12-31,NA
M5874,42356921,Korean EDI,Cardiopulmonary Resuscitation; 심폐소생술(15분을초과하여30분까지),4232320,SNOMED,1970-01-01,2099-12-31,NA
M5875,42355515,Korean EDI,Cardiopulmonary Resuscitation; 심폐소생술(30분을초과하여45분까지),4232320,SNOMED,1970-01-01,2099-12-31,NA
M5876,42356958,Korean EDI,Cardiopulmonary Resuscitation; 심폐소생술(45분을초과하여60분까지),4232320,SNOMED,1970-01-01,2099-12-31,NA
M5877,42356987,Korean EDI,Cardiopulmonary Resuscitation; 심폐소생술(60분초과1일당),4232320,SNOMED,1970-01-01,2099-12-31,NA
M5880,42360089,Korean EDI,"Defibrillation, Cardioversion; 제세동술및전기적심조율전환[1일당]",NA,NA,NA,NA,NA
M5901,42357027,Korean EDI,Gastric Lavage-Orograstric Tube Insertion; 위세척[위관삽입료포함][1일당]-구위관삽입에 의한 세척,4071646,SNOMED,1970-01-01,2099-12-31,NA
M5902,42357095,Korean EDI,Gastric Lavage-During Gastrointestinal Bleeding; 위세척[위관삽입료포함][1일당]-비위관삽입에 의한 세척-위출혈의 경우,4232921,SNOMED,1970-01-01,2099-12-31,NA
M5903,42357064,Korean EDI,Gastric Lavage-Others; 위세척[위관삽입료포함][1일당]-비위관삽입에 의한 세척-기타의 경우,4232921,SNOMED,1970-01-01,2099-12-31,NA
M5910,42363378,Korean EDI,Sankenstaken-Blackmore Tube Insertion; 식도압박지혈튜브삽입,4125150,SNOMED,1970-01-01,2099-12-31,NA
M5920,42363581,Korean EDI,Endotracheal Irrigation; 기관내세척[1일당],40481953,SNOMED,2010-01-31,2099-12-31,NA
M5930,42359952,Korean EDI,Mast Apply; 쇼크방지용하의 장착,NA,NA,NA,NA,NA
M5941,42366199,Korean EDI,"Resuscitation of Febrile Convulsion; 소아열성경련응급처치[관장,산소흡입료포함]",4336317,SNOMED,1970-01-01,2099-12-31,NA
M5942,42358486,Korean EDI,Preventive Care of Febrile Convulsion; 소아열성경련예방처치[관장료포함],NA,NA,NA,NA,NA
M5951,42357735,Korean EDI,"Emergency Cervical Immobilization With Cervical Collar, Etc.; 응급고정술[Cervical Collar 착용 등을 이용한 경추부 고정]",4161691,SNOMED,1970-01-01,2099-12-31,NA
M5952,42357777,Korean EDI,Emergency Spine Immobilization; 응급고정술[척추고정],4170947,SNOMED,1970-01-01,2099-12-31,NA
M5953,42329893,Korean EDI,Emergency Whole Extremities Immobilization With MAST; 응급고정술[Air-Splint등에 의한 사지고정],NA,NA,NA,NA,NA
M5961,42363427,Korean EDI,Rapid Internal Body Temperature Control Therapy-With Gastric Lavage; 급속내부체온조절요법-위세척에의한경우,4108855,SNOMED,1970-01-01,2099-12-31,NA
M5962,42363385,Korean EDI,Rapid Internal Body Temperature Control Therapy-With Peritoneal Lavage; 급속내부체온조절요법-복강세척에의한경우,4108855,SNOMED,1970-01-01,2099-12-31,NA
M5963,42360255,Korean EDI,Rapid Internal Body Temperature Control Therapy-With Rectal Lavage; 급속내부체온조절요법-직장세척에의한경우,4108855,SNOMED,1970-01-01,2099-12-31,NA
M5970,42364163,Korean EDI,Therapeutic Hypothermia; 치료적저체온요법[1일당],4203429,SNOMED,1970-01-01,2099-12-31,NA
M5980,42363792,Korean EDI,Isocapnic Hyperpnea; 등탄산 호흡항진,NA,NA,NA,NA,NA
M5990,42357208,Korean EDI,Selective Head Hypothermia; 선택적 두부 저체온 요법,4218726,SNOMED,1970-01-01,2099-12-31,NA
M5991,42363507,Korean EDI,Selective Head Hypothermia; 선택적 두부 저체온 요법-처치일 다음날부터 1일당,4218726,SNOMED,1970-01-01,2099-12-31,NA
M6510,42358047,Korean EDI,"Percutaneous Closure of Patent Ductus Arteriosus; 경피적동맥관개존폐쇄술[방사선,심전도 등 모든 검사 포함]",44784486,SNOMED,2014-01-31,2099-12-31,NA
M6511,42363753,Korean EDI,Percutaneous Left Atrial Appendage Occlusion; 경피적 좌심방이폐색술,44807910,SNOMED,2014-04-01,2099-12-31,NA
M6521,42352011,Korean EDI,Percutaneous Atrial Septostomy-Balloon; 경피적심방중격절개술-풍선심방중격절개술,4154621,SNOMED,1970-01-01,2099-12-31,NA
M6522,42364379,Korean EDI,Percutaneous Atrial Septostomy-Blade; 경피적심방중격절개술-칼날심방중격절개술,4151906,SNOMED,1970-01-01,2099-12-31,NA
M6531,42358196,Korean EDI,Percutaneous Valvuloplasty-Mitral Valve; 경피적심장판막성형술-승모판막,NA,NA,NA,NA,NA
M6532,42358175,Korean EDI,Percutaneous Valvuloplasty-Aortic Valve; 경피적심장판막성형술-대동맥판막,NA,NA,NA,NA,NA
M6533,42358217,Korean EDI,Percutaneous Valvuloplasty-Pulmonic Valve; 경피적심장판막성형술-폐동맥판막,NA,NA,NA,NA,NA
M6540,42357541,Korean EDI,Radiofrequency Ablation of Atrial fibrillation with Septal Puncture through 3D Mapping; 삼차원 빈맥 지도화를 이용한 부정맥의 고주파절제술(심방세동)-중격천자,4049987,SNOMED,1970-01-01,2099-12-31,NA
M6541,42361397,Korean EDI,Conventional Radiofrequency Ablation of Supraventricular Arrhythmia; 부정맥의 고주파절제술(상심실성 부정맥),4049987,SNOMED,1970-01-01,2099-12-31,NA
M6542,42361375,Korean EDI,Conventional Radiofrequency Ablation of Atrial fibrillation; 부정맥의 고주파절제술-심방세동,4049987,SNOMED,1970-01-01,2099-12-31,NA
M6543,42361458,Korean EDI,Conventional Radiofrequency Ablation of Ventricular Arrhythmia; 부정맥의 고주파절제술(심실성 부정맥),4049987,SNOMED,1970-01-01,2099-12-31,NA
M6544,42364641,Korean EDI,Conventional Radiofrequency Ablation of Supraventricular Arrhythmia with Septal Puncture; 부정맥의 고주파절제술(상심실성 부정맥)-중격천자,4049987,SNOMED,1970-01-01,2099-12-31,NA
M6545,42364663,Korean EDI,Conventional Radiofrequency Ablation of Atrial fibrillation with Septal Puncture; 부정맥의 고주파절제술(심방세동)-중격천자,4049987,SNOMED,1970-01-01,2099-12-31,NA
M6546,42360587,Korean EDI,Radiofrequency Ablation of Supraventricular Arrhythmia through 3D Mapping; 삼차원 빈맥 지도화를 이용한 부정맥의 고주파절제술(상심실성 부정맥),4049987,SNOMED,1970-01-01,2099-12-31,NA
M6547,42360567,Korean EDI,Radiofrequency Ablation of Atrial fibrillation through 3D Mapping; 삼차원 빈맥 지도화를 이용한 부정맥의 고주파절제술-심방세동,4049987,SNOMED,1970-01-01,2099-12-31,NA
M6548,42364950,Korean EDI,Radiofrequency Ablation of Ventricular Arrhythmia through 3D Mapping; 삼차원 빈맥 지도화를 이용한 부정맥의 고주파절제술(심실성 부정맥),4049987,SNOMED,1970-01-01,2099-12-31,NA
M6549,42363828,Korean EDI,Radiofrequency Ablation of Supraventricular Arrhythmia with Septal Puncture through 3D Mapping; 삼차원 빈맥 지도화를 이용한 부정맥의 고주파절제술(상심실성 부정맥)-중격천자,4049987,SNOMED,1970-01-01,2099-12-31,NA
M6551,42357189,Korean EDI,Percutaneous Transluminal Coronary Angioplasty-Single Vessel; 경피적관상동맥확장술-단일혈관,4006788,SNOMED,1970-01-01,2099-12-31,NA
M6552,42357283,Korean EDI,Percutaneous Transluminal Coronary Angioplasty-Additional Vessel; 경피적관상동맥확장술-추가혈관,NA,NA,NA,NA,NA
M6553,42357135,Korean EDI,PTCA of culprit lesion in acute myocardial infarction; 경피적관상동맥확장술-급성심근경색증의 원인병변에 대한 경피적 관상동맥확장술[일차적중재술 등],4006788,SNOMED,1970-01-01,2099-12-31,NA
M6554,42363514,Korean EDI,PTCA of Chronic Total Occlusion; 경피적관상동맥확장술-만성폐쇄성병변에 대한 경피적관상동맥확장술,4006788,SNOMED,1970-01-01,2099-12-31,NA
M6561,42356820,Korean EDI,Percutaneous Transcatheter Placement of Intracoronary Stent-Single Vessel; 경피적관상동맥스텐트삽입술-단일혈관,NA,NA,NA,NA,NA
M6562,42356898,Korean EDI,Percutaneous Transcatheter Placement of Intracoronary Stent-Additional Vessel; 경피적관상동맥스텐트삽입술-추가혈관,NA,NA,NA,NA,NA
M6563,42356963,Korean EDI,Percutaneous Transcatheter Placement of Intracoronary Stent; 경피적관상동맥스텐트삽입술(경피적관상동맥확장술및경피적관상동맥죽상반절제술과동시)-단일혈관,4181025,SNOMED,2008-01-31,2099-12-31,NA
M6564,42362201,Korean EDI,Percutaneous Transcatheter Placement of Intracoronary Stent; 경피적관상동맥스텐트삽입술(경피적관상동맥확장술및경피적관상동맥죽상반절제술과동시)-추가혈관,4181025,SNOMED,2008-01-31,2099-12-31,NA
M6565,42365791,Korean EDI,PCI of culprit lesion in acute myocardial infarction; 경피적관상동맥스텐트삽입술-급성심근경색증의 원인병변에 대한 경피적관상동맥스텐트삽입술[일차적중재술 등],NA,NA,NA,NA,NA
M6566,42340539,Korean EDI,PCI of Chronic total occlusion; 경피적관상동맥스텐트삽입술-만성폐쇄성병변에 대한 경피적관상동맥스텐트삽입술,NA,NA,NA,NA,NA
M6567,42363083,Korean EDI,Percutaneous Transcatheter Placement of Intracoronary Stent; 경피적관상동맥스텐트삽입술-만성폐쇄성병변에 대한 경피적관상동맥스텐트삽입술(경피적관상동맥확장술및경피적관상동맥죽상반절제술과동시),4181025,SNOMED,2008-01-31,2099-12-31,NA
M6571,42357050,Korean EDI,Percutaneous Transluminal Coronary Atherectomy-Single Vessel; 경피적관상동맥죽상반절제술-단일혈관,NA,NA,NA,NA,NA
M6572,42357094,Korean EDI,Percutaneous Transluminal Coronary Atherectomy-Additional Vessel; 경피적관상동맥죽상반절제술-추가혈관,NA,NA,NA,NA,NA
M6580,42358026,Korean EDI,Transcatheter Aortic Valve Implantation-Transapical Approach; 경피적대동맥판삽입-심첨하부 접근,NA,NA,NA,NA,NA
M6581,42364346,Korean EDI,Transcatheter Aortic Valve Implantation-Transaortic Approach; 경피적대동맥판삽입-상행대동맥 접근,NA,NA,NA,NA,NA
M6582,42363966,Korean EDI,"Transcatheter Aortic Valve Implantation-Transfemoral, Transsubclavian Approach; 경피적대동맥판삽입-대퇴동맥, 쇄골하동맥 접근",NA,NA,NA,NA,NA
M6585,42365220,Korean EDI,Percutaneous Pulmonary Valve Implantation; 경피적 폐동맥판 삽입술,44808472,SNOMED,2014-04-01,2099-12-31,NA
M6593,42358979,Korean EDI,Percutaneous Transluminal Angioplasty-Cerebral; 경피적풍선혈관성형술-뇌혈관,4205799,SNOMED,2009-01-31,2099-12-31,NA
M6594,42358870,Korean EDI,Percutaneous Transluminal Angioplasty-Carotid; 경피적풍선혈관성형술-경동맥[추골동맥포함],4020941,SNOMED,1970-01-01,2099-12-31,NA
M6595,42363276,Korean EDI,Percutaneous Transluminal Angioplasty-Aortic; 경피적풍선혈관성형술-대동맥,4019033,SNOMED,1970-01-01,2099-12-31,NA
