"SOURCE_CODE","SOURCE_CONCEPT_ID","SOURCE_VOCABULARY_ID","SOURCE_CODE_DESCRIPTION","TARGET_CONCEPT_ID","TARGET_VOCABULARY_ID","VALID_START_DATE","VALID_END_DATE","INVALID_REASON"
"D4731016",42347189,"EDI","Alpha 2 globulin [Mass/volume] in Serum or Plasma by Electrophoresis; 단백분획[분획분석]-일반_단백분획측정(혈청), 진단검사의학과전문의 등 판독",3005229,"LOINC",1970-01-01,2099-12-31,NA
"D4731016",42347189,"EDI","Beta globulin [Mass/volume] in Serum or Plasma by Electrophoresis; 단백분획[분획분석]-일반_단백분획측정(혈청), 진단검사의학과전문의 등 판독",3016520,"LOINC",1970-01-01,2099-12-31,NA
"D4731016",42347189,"EDI","Gamma globulin [Mass/volume] in Serum or Plasma by Electrophoresis; 단백분획[분획분석]-일반_단백분획측정(혈청), 진단검사의학과전문의 등 판독",3023465,"LOINC",1970-01-01,2099-12-31,NA
"D4732016",42347276,"EDI","Albumin/Protein.total in 24 hour Urine by Electrophoresis; 단백분획[분획분석]-농축과정포함_단백분획측정(요 또는 체액), 진단검사의학과전문의 등 판독",3013142,"LOINC",1970-01-01,2099-12-31,NA
"D4732016",42347276,"EDI","Alpha 1 globulin/Protein.total in 24 hour Urine by Electrophoresis; 단백분획[분획분석]-농축과정포함_단백분획측정(요 또는 체액), 진단검사의학과전문의 등 판독",3026018,"LOINC",1970-01-01,2099-12-31,NA
"D4732016",42347276,"EDI","Alpha 2 globulin/Protein.total in 24 hour Urine by Electrophoresis; 단백분획[분획분석]-농축과정포함_단백분획측정(요 또는 체액), 진단검사의학과전문의 등 판독",3027978,"LOINC",1970-01-01,2099-12-31,NA
"D4732016",42347276,"EDI","Beta globulin/Protein.total in 24 hour Urine by Electrophoresis; 단백분획[분획분석]-농축과정포함_단백분획측정(요 또는 체액), 진단검사의학과전문의 등 판독",3013572,"LOINC",1970-01-01,2099-12-31,NA
"D4732016",42347276,"EDI","Gamma globulin/Protein.total in 24 hour Urine by Electrophoresis; 단백분획[분획분석]-농축과정포함_단백분획측정(요 또는 체액), 진단검사의학과전문의 등 판독",3011295,"LOINC",1970-01-01,2099-12-31,NA
"D4752016",42347464,"EDI","Protein.monoclonal/Protein.total in 24 hour Urine by Electrophoresis; 단백분획(동정)[분획분석]-농축과정포함_단백면역고정전기영동(요또는체액), 진단검사의학과전문의 등 판독",3031114,"LOINC",1970-01-01,2099-12-31,NA
"D4752026",42347552,"EDI","Protein.monoclonal/Protein.total in 24 hour Urine by Electrophoresis; 단백분획(동정)[분획분석]-농축과정포함_단백면역전기영동(요또는체액), 진단검사의학과전문의 등 판독",3031114,"LOINC",1970-01-01,2099-12-31,NA
"D4901010",42361243,"EDI","Thiamine [Mass/volume] in Blood; 비타민-[화학반응-장비측정]_B1, NA",3028717,"LOINC",1970-01-01,2099-12-31,NA
"D4901030",42361256,"EDI","Pyridoxine [Mass/volume] in Serum or Plasma; 비타민-[화학반응-장비측정]_B6, NA",3037701,"LOINC",1970-01-01,2099-12-31,NA
"D4901040",42361262,"EDI","Alpha tocopherol [Mass/volume] in Serum or Plasma; 비타민-[화학반응-장비측정]_E, NA",3024865,"LOINC",1970-01-01,2099-12-31,NA
"D4901070",42361279,"EDI","Carotene [Mass/volume] in Serum; 비타민-[화학반응-장비측정]_캐로틴, NA",3001599,"LOINC",1970-01-01,2099-12-31,NA
"D4902010",42361089,"EDI","Calcitriol [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]_1,25-(OH)2-Vitamin D, total, NA",3014173,"LOINC",1970-01-01,2099-12-31,NA
"D4902010",42361089,"EDI","Vitamin D measurement; 비타민-[정밀면역검사]_1,25-(OH)2-Vitamin D, total, NA",4308739,"SNOMED",1970-01-01,2099-12-31,NA
"D4902020",42361095,"EDI","25-Hydroxycalciferol [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]_25-OH-Vitamin D, total, NA",3049536,"LOINC",2007-05-01,2099-12-31,NA
"D4902020",42361095,"EDI","25-Hydroxyvitamin D2+25-Hydroxyvitamin D3 [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]_25-OH-Vitamin D, total, NA",40765040,"LOINC",2010-11-22,2099-12-31,NA
"D4902020",42361095,"EDI","Calcidiol [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]_25-OH-Vitamin D, total, NA",3020149,"LOINC",1970-01-01,2099-12-31,NA
"D4902020",42361095,"EDI","Calciferol (Vit D2) [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]_25-OH-Vitamin D, total, NA",3006615,"LOINC",1970-01-01,2099-12-31,NA
"D4902020",42361095,"EDI","Cholecalciferol (Vit D3) [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]_25-OH-Vitamin D, total, NA",3027361,"LOINC",1970-01-01,2099-12-31,NA
"D4902020",42361095,"EDI","Vitamin D measurement; 비타민-[정밀면역검사]_25-OH-Vitamin D, total, NA",4308739,"SNOMED",1970-01-01,2099-12-31,NA
"D4902020",42361095,"EDI","Vitamin D, 25-hydroxy measurement; 비타민-[정밀면역검사]_25-OH-Vitamin D, total, NA",4007831,"SNOMED",1970-01-01,2099-12-31,NA
"D4902030",42361101,"EDI","Retinol [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]_A, NA",3022338,"LOINC",1970-01-01,2099-12-31,NA
"D4902030",42361101,"EDI","Retinyl palmitate [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]_A, NA",3051447,"LOINC",2004-10-20,2099-12-31,NA
"D4902040",42086513,"EDI","Thiamine [Mass/volume] in Blood; 비타민-[정밀면역검사]_B1, NA",3028717,"LOINC",1970-01-01,2099-12-31,NA
"D4902050",42361111,"EDI","Cobalamin (Vitamin B12) [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]_B12, NA",3000593,"LOINC",1970-01-01,2099-12-31,NA
"D4902070",42361121,"EDI","Pyridoxine [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]_B6, NA",3037701,"LOINC",1970-01-01,2099-12-31,NA
"D4902090",42360072,"EDI","25-Hydroxycalciferol [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]_D2, NA",3049536,"LOINC",2007-05-01,2099-12-31,NA
"D4902090",42360072,"EDI","Calciferol (Vit D2) [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]_D2, NA",3006615,"LOINC",1970-01-01,2099-12-31,NA
"D4902090",42360072,"EDI","Vitamin D measurement; 비타민-[정밀면역검사]_D2, NA",4308739,"SNOMED",1970-01-01,2099-12-31,NA
"D4902100",42361138,"EDI","Calcidiol [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]_D3, NA",3020149,"LOINC",1970-01-01,2099-12-31,NA
"D4902100",42361138,"EDI","Cholecalciferol (Vit D3) [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]_D3, NA",3027361,"LOINC",1970-01-01,2099-12-31,NA
"D4902100",42361138,"EDI","Vitamin D measurement; 비타민-[정밀면역검사]_D3, NA",4308739,"SNOMED",1970-01-01,2099-12-31,NA
"D4902100",42361138,"EDI","Vitamin D, 25-hydroxy measurement; 비타민-[정밀면역검사]_D3, NA",4007831,"SNOMED",1970-01-01,2099-12-31,NA
"D4902110",42360077,"EDI","Alpha tocopherol [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]_E, NA",3024865,"LOINC",1970-01-01,2099-12-31,NA
"D4902140",42361158,"EDI","Folate [Mass/volume] in Red Blood Cells; 비타민-[정밀면역검사]_엽산, NA",3035569,"LOINC",1970-01-01,2099-12-31,NA
"D4902140",42361158,"EDI","Folate [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]_엽산, NA",3036987,"LOINC",1970-01-01,2099-12-31,NA
"D4902140",42361158,"EDI","Folic acid measurement, RBC; 비타민-[정밀면역검사]_엽산, NA",4290096,"SNOMED",1970-01-01,2099-12-31,NA
"D4902150",42361163,"EDI","25-Hydroxycalciferol [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]_총 비타민 D, NA",3049536,"LOINC",2007-05-01,2099-12-31,NA
"D4902150",42361163,"EDI","25-Hydroxyvitamin D2+25-Hydroxyvitamin D3 [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]_총 비타민 D, NA",40765040,"LOINC",2010-11-22,2099-12-31,NA
"D4902150",42361163,"EDI","Calciferol (Vit D2) [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]_총 비타민 D, NA",3006615,"LOINC",1970-01-01,2099-12-31,NA
"D4902150",42361163,"EDI","Cholecalciferol (Vit D3) [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]_총 비타민 D, NA",3027361,"LOINC",1970-01-01,2099-12-31,NA
"D4902150",42361163,"EDI","Vitamin D, 25-hydroxy measurement; 비타민-[정밀면역검사]_총 비타민 D, NA",4007831,"SNOMED",1970-01-01,2099-12-31,NA
"D4902160",42361168,"EDI","Carnitine [Moles/volume] in Serum or Plasma; 비타민-[정밀면역검사]_카르니틴, NA",3033882,"LOINC",1970-01-01,2099-12-31,NA
"D4902160",42361168,"EDI","Carnitine [Presence] in Serum or Plasma; 비타민-[정밀면역검사]_카르니틴, NA",3003388,"LOINC",1970-01-01,2099-12-31,NA
"D4902160",42361168,"EDI","Carnitine free (C0) [Moles/volume] in Serum or Plasma; 비타민-[정밀면역검사]_카르니틴, NA",3000722,"LOINC",1970-01-01,2099-12-31,NA
"D4903010",42361069,"EDI","Thiamine [Mass/volume] in Blood; 비타민-[정밀면역검사]-핵의학적 방법_B1, NA",3028717,"LOINC",1970-01-01,2099-12-31,NA
"D4903020",42361070,"EDI","Cobalamin (Vitamin B12) [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]-핵의학적 방법_B12, NA",3000593,"LOINC",1970-01-01,2099-12-31,NA
"D4903040",42360012,"EDI","Pyridoxine [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]-핵의학적 방법_B6, NA",3037701,"LOINC",1970-01-01,2099-12-31,NA
"D4903050",42360014,"EDI","25-Hydroxycalciferol [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]-핵의학적 방법_D2, NA",3049536,"LOINC",2007-05-01,2099-12-31,NA
"D4903050",42360014,"EDI","Calciferol (Vit D2) [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]-핵의학적 방법_D2, NA",3006615,"LOINC",1970-01-01,2099-12-31,NA
"D4903050",42360014,"EDI","Vitamin D measurement; 비타민-[정밀면역검사]-핵의학적 방법_D2, NA",4308739,"SNOMED",1970-01-01,2099-12-31,NA
"D4903060",42361077,"EDI","Calcidiol [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]-핵의학적 방법_D3, NA",3020149,"LOINC",1970-01-01,2099-12-31,NA
"D4903060",42361077,"EDI","Cholecalciferol (Vit D3) [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]-핵의학적 방법_D3, NA",3027361,"LOINC",1970-01-01,2099-12-31,NA
"D4903060",42361077,"EDI","Vitamin D measurement; 비타민-[정밀면역검사]-핵의학적 방법_D3, NA",4308739,"SNOMED",1970-01-01,2099-12-31,NA
"D4903060",42361077,"EDI","Vitamin D, 25-hydroxy measurement; 비타민-[정밀면역검사]-핵의학적 방법_D3, NA",4007831,"SNOMED",1970-01-01,2099-12-31,NA
"D4903070",42360018,"EDI","Alpha tocopherol [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]-핵의학적 방법_E, NA",3024865,"LOINC",1970-01-01,2099-12-31,NA
"D4903100",42360024,"EDI","Folate [Mass/volume] in Red Blood Cells; 비타민-[정밀면역검사]-핵의학적 방법_엽산, NA",3035569,"LOINC",1970-01-01,2099-12-31,NA
"D4903100",42360024,"EDI","Folate [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]-핵의학적 방법_엽산, NA",3036987,"LOINC",1970-01-01,2099-12-31,NA
"D4903100",42360024,"EDI","Folic acid measurement, RBC; 비타민-[정밀면역검사]-핵의학적 방법_엽산, NA",4290096,"SNOMED",1970-01-01,2099-12-31,NA
"D4903110",42361087,"EDI","25-Hydroxycalciferol [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]-핵의학적 방법_총 비타민D, NA",3049536,"LOINC",2007-05-01,2099-12-31,NA
"D4903110",42361087,"EDI","25-Hydroxyvitamin D2+25-Hydroxyvitamin D3 [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]-핵의학적 방법_총 비타민D, NA",40765040,"LOINC",2010-11-22,2099-12-31,NA
"D4903110",42361087,"EDI","Calciferol (Vit D2) [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]-핵의학적 방법_총 비타민D, NA",3006615,"LOINC",1970-01-01,2099-12-31,NA
"D4903110",42361087,"EDI","Cholecalciferol (Vit D3) [Mass/volume] in Serum or Plasma; 비타민-[정밀면역검사]-핵의학적 방법_총 비타민D, NA",3027361,"LOINC",1970-01-01,2099-12-31,NA
"D4903110",42361087,"EDI","Vitamin D, 25-hydroxy measurement; 비타민-[정밀면역검사]-핵의학적 방법_총 비타민D, NA",4007831,"SNOMED",1970-01-01,2099-12-31,NA
"D4904016",42346979,"EDI","Calcitriol [Mass/volume] in Serum or Plasma; 비타민-[정밀분광-질량분석]_1,25-(OH)2-Vitamin D, total, 진단검사의학과전문의 등 판독",3014173,"LOINC",1970-01-01,2099-12-31,NA
"D4904016",42346979,"EDI","Vitamin D measurement; 비타민-[정밀분광-질량분석]_1,25-(OH)2-Vitamin D, total, 진단검사의학과전문의 등 판독",4308739,"SNOMED",1970-01-01,2099-12-31,NA
"D4904020",42280853,"EDI","Retinol [Mass/volume] in Serum or Plasma; 비타민-[정밀분광-질량분석]_A, NA",3022338,"LOINC",1970-01-01,2099-12-31,NA
"D4904020",42280853,"EDI","Retinyl palmitate [Mass/volume] in Serum or Plasma; 비타민-[정밀분광-질량분석]_A, NA",3051447,"LOINC",2004-10-20,2099-12-31,NA
"D4904036",42347350,"EDI","Thiamine [Mass/volume] in Blood; 비타민-[정밀분광-질량분석]_B1, 진단검사의학과전문의 등 판독",3028717,"LOINC",1970-01-01,2099-12-31,NA
"D4904056",42346563,"EDI","Pyridoxine [Mass/volume] in Serum or Plasma; 비타민-[정밀분광-질량분석]_B6, 진단검사의학과전문의 등 판독",3037701,"LOINC",1970-01-01,2099-12-31,NA
"D4904076",42345458,"EDI","25-Hydroxycalciferol [Mass/volume] in Serum or Plasma; 비타민-[정밀분광-질량분석]_D2, 진단검사의학과전문의 등 판독",3049536,"LOINC",2007-05-01,2099-12-31,NA
"D4904076",42345458,"EDI","Calciferol (Vit D2) [Mass/volume] in Serum or Plasma; 비타민-[정밀분광-질량분석]_D2, 진단검사의학과전문의 등 판독",3006615,"LOINC",1970-01-01,2099-12-31,NA
"D4904076",42345458,"EDI","Vitamin D measurement; 비타민-[정밀분광-질량분석]_D2, 진단검사의학과전문의 등 판독",4308739,"SNOMED",1970-01-01,2099-12-31,NA
"D4904086",42346279,"EDI","25-Hydroxyvitamin D2+25-Hydroxyvitamin D3 [Mass/volume] in Serum or Plasma; 비타민-[정밀분광-질량분석]_D3, 진단검사의학과전문의 등 판독",40765040,"LOINC",2010-11-22,2099-12-31,NA
"D4904086",42346279,"EDI","Calcidiol [Mass/volume] in Serum or Plasma; 비타민-[정밀분광-질량분석]_D3, 진단검사의학과전문의 등 판독",3020149,"LOINC",1970-01-01,2099-12-31,NA
"D4904086",42346279,"EDI","Cholecalciferol (Vit D3) [Mass/volume] in Serum or Plasma; 비타민-[정밀분광-질량분석]_D3, 진단검사의학과전문의 등 판독",3027361,"LOINC",1970-01-01,2099-12-31,NA
"D4904086",42346279,"EDI","Vitamin D measurement; 비타민-[정밀분광-질량분석]_D3, 진단검사의학과전문의 등 판독",4308739,"SNOMED",1970-01-01,2099-12-31,NA
"D4904086",42346279,"EDI","Vitamin D, 25-hydroxy measurement; 비타민-[정밀분광-질량분석]_D3, 진단검사의학과전문의 등 판독",4007831,"SNOMED",1970-01-01,2099-12-31,NA
"D4904096",42346892,"EDI","Alpha tocopherol [Mass/volume] in Serum or Plasma; 비타민-[정밀분광-질량분석]_E, 진단검사의학과전문의 등 판독",3024865,"LOINC",1970-01-01,2099-12-31,NA
"D4904096",42346892,"EDI","Beta+gamma tocopherol [Mass/volume] in Serum or Plasma; 비타민-[정밀분광-질량분석]_E, 진단검사의학과전문의 등 판독",3005244,"LOINC",1970-01-01,2099-12-31,NA
"D4904120",42361237,"EDI","Carnitine [Moles/volume] in Serum or Plasma; 비타민-[정밀분광-질량분석]_카르니틴, NA",3033882,"LOINC",1970-01-01,2099-12-31,NA
"D4904120",42361237,"EDI","Carnitine [Presence] in Serum or Plasma; 비타민-[정밀분광-질량분석]_카르니틴, NA",3003388,"LOINC",1970-01-01,2099-12-31,NA
"D4904120",42361237,"EDI","Carnitine free (C0) [Moles/volume] in Serum or Plasma; 비타민-[정밀분광-질량분석]_카르니틴, NA",3000722,"LOINC",1970-01-01,2099-12-31,NA
"D5000010",42365469,"EDI","Alkaline phosphatase.bone [Mass/volume] in Serum or Plasma; 골대사효소[정밀면역검사]_골특이성 알칼리성 포스파타제, NA",3018910,"LOINC",1998-06-15,2099-12-31,NA
"D5010010",42365319,"EDI","Collagen crosslinked C-telopeptide [Mass/volume] in Serum or Plasma; 골흡수표지자[정밀면역검사]_C-telopeptide of collagen Type 1(CTX), NA",3041449,"LOINC",2005-05-16,2099-12-31,NA
"D5020010",42361313,"EDI","Parathyrin.intact [Mass/volume] in Serum or Plasma; 부갑상선표지자[정밀면역검사]_부갑상선호르몬, NA",3000067,"LOINC",1970-01-01,2099-12-31,NA
"D5021010",42364529,"EDI","Parathyrin.intact [Mass/volume] in Serum or Plasma; 부갑상선표지자[정밀면역검사]-핵의학적 방법_부갑상선호르몬, NA",3000067,"LOINC",1970-01-01,2099-12-31,NA
"D5030010",42361010,"EDI","Osteocalcin [Mass/volume] in Serum or Plasma; 골형성표지자[정밀면역검사]_오스테오칼신, NA",3028772,"LOINC",1970-01-01,2099-12-31,NA
"D5031010",42364943,"EDI","Osteocalcin [Mass/volume] in Serum or Plasma; 골형성표지자[정밀면역검사]-핵의학적 방법_오스테오칼신, NA",3028772,"LOINC",1970-01-01,2099-12-31,NA
"D5110",42361482,"EDI","Lactate [Mass/volume] in Blood; 유산[화학반응-장비측정], NA",40762125,"LOINC",2010-03-09,2099-12-31,NA
"D5110",42361482,"EDI","Lactate [Moles/volume] in Arterial blood; 유산[화학반응-장비측정], NA",3018405,"LOINC",1970-01-01,2099-12-31,NA
"D5110",42361482,"EDI","Lactate [Moles/volume] in Blood; 유산[화학반응-장비측정], NA",3047181,"LOINC",2002-10-14,2099-12-31,NA
"D5110",42361482,"EDI","Lactate [Moles/volume] in Serum or Plasma; 유산[화학반응-장비측정], NA",3014111,"LOINC",1970-01-01,2099-12-31,NA
"D5110",42361482,"EDI","Lactate [Moles/volume] in Venous blood; 유산[화학반응-장비측정], NA",3008037,"LOINC",1970-01-01,2099-12-31,NA
"D5141010",42363656,"EDI","Leucine [Moles/volume] in Serum or Plasma; 아미노산[화학반응-육안검사](정량)_루신, NA",3006889,"LOINC",1999-07-21,2099-12-31,NA
"D5141020",42365903,"EDI","Methionine [Moles/volume] in Serum or Plasma; 아미노산[화학반응-육안검사](정량)_메티오닌, NA",3017085,"LOINC",1999-07-21,2099-12-31,NA
"D5141020",42365903,"EDI","Methotrexate [Moles/volume] in Serum or Plasma; 아미노산[화학반응-육안검사](정량)_메티오닌, NA",3017115,"LOINC",1970-01-01,2099-12-31,NA
"D5141030",42327437,"EDI","Phenylalanine [Moles/volume] in Serum or Plasma; 아미노산[화학반응-육안검사](정량)_페닐알라닌, NA",3022813,"LOINC",1998-01-16,2099-12-31,NA
"D5141040",42364035,"EDI","Histidine [Moles/volume] in Serum or Plasma; 아미노산[화학반응-육안검사](정량)_히스티딘, NA",3016115,"LOINC",1999-07-21,2099-12-31,NA
"D5142010",42357705,"EDI","Leucine [Moles/volume] in Serum or Plasma; 아미노산[화학반응-장비측정](정량)_루신, NA",3006889,"LOINC",1999-07-21,2099-12-31,NA
"D5142020",42357711,"EDI","Phenylalanine [Moles/volume] in Serum or Plasma; 아미노산[화학반응-장비측정](정량)_페닐알라닌, NA",3022813,"LOINC",1998-01-16,2099-12-31,NA
"D5142030",42357717,"EDI","Homocysteine [Mass/volume] in Serum or Plasma; 아미노산[화학반응-장비측정](정량)_호모시스테인, NA",3037585,"LOINC",1970-01-01,2099-12-31,NA
